 Level:Advanced
1933, 152, 1, 1, 1,  30,  50, 0, 0, 0, 0
1967, 152, 1, 1, 2,  30,   0, 0, 0, 0, 0
2000, 152, 1, 1, 2,  30,  50, 0, 0, 0, 0
2000, 152, 1, 1, 1, 150,  50, 1, 3, 3, 0
2033, 152, 1, 1, 2,  30,  50, 0, 0, 0, 0
2067, 152, 1, 1, 1,  30,   0, 0, 0, 0, 0
2100, 152, 1, 1, 2,  30,  50, 2, 3, 3, 0
2133, 152, 1, 1, 2,  30,  50, 0, 0, 0, 0
2133, 152, 1, 1, 1, 150,  50, 0, 0, 0, 0
2167, 152, 1, 1, 2,  30,   0, 0, 0, 0, 0
2200, 152, 1, 1, 1,  30,  50, 2, 3, 3, 0
2233, 152, 1, 1, 1,  30,  50, 0, 0, 0, 0
2233, 152, 1, 1, 2, 150,  50, 0, 0, 0, 0
2267, 152, 1, 1, 1,  30,   0, 0, 0, 0, 0
2300, 152, 1, 1, 2,  30,  50, 1, 3, 3, 0
2333, 152, 1, 1, 1,  30,  50, 0, 0, 0, 0
2367, 152, 1, 1, 1,  30,  50, 0, 0, 0, 0
2367, 152, 1, 1, 2, 150,   0, 0, 0, 0, 0
2400, 152, 1, 1, 1,  30,  50, 1, 3, 3, 0
2433, 152, 1, 1, 2,  30,  50, 0, 0, 0, 0
2467, 152, 1, 1, 2,  30,  50, 0, 0, 0, 0
2467, 152, 1, 1, 1, 150,   0, 0, 0, 0, 0
2500, 152, 1, 1, 2,  30,  50, 1, 3, 3, 0
2533, 152, 1, 1, 1,  30,  50, 0, 0, 0, 0
2567, 152, 1, 1, 2,  30,   0, 0, 0, 0, 0

2600, 152, 1, 1, 2,  30,  50, 0, 0, 0, 1
2600, 152, 1, 1, 1, 150,  50, 1, 3, 3, 0
2633, 152, 1, 1, 2,  30,  50, 0, 0, 0, 0
2667, 152, 1, 1, 1,  30,   0, 0, 0, 0, 0
2700, 152, 1, 1, 1,  30,  50, 0, 0, 0, 0
2700, 152, 1, 1, 2, 150,  50, 2, 3, 3, 0
2733, 152, 1, 1, 2, 150,  50, 0, 0, 0, 0
2767, 152, 1, 1, 2,  30,   0, 0, 0, 0, 0
2767, 152, 1, 1, 1, 150,   0, 0, 0, 0, 0
2800, 152, 1, 1, 1, 150,  50, 2, 3, 3, 0
2833, 152, 1, 1, 1,  30,  50, 0, 0, 0, 0
2833, 152, 1, 1, 2, 150,  50, 0, 0, 0, 0
2867, 152, 1, 1, 1,  30,   0, 0, 0, 0, 0
2900, 152, 1, 1, 2,  30,  50, 2, 3, 3, 0
2933, 152, 1, 1, 2,  30,  50, 0, 0, 0, 0
2933, 152, 1, 1, 1, 150,  50, 0, 0, 0, 0
2967, 152, 1, 1, 1, 150,   0, 0, 0, 0, 0
3000, 152, 1, 1, 1,  30,  50, 0, 0, 0, 0
3000, 152, 1, 1, 2, 150,  50, 2, 3, 3, 0
3033, 152, 1, 1, 2, 150,  50, 0, 0, 0, 0
3067, 152, 1, 1, 2,  30,   0, 0, 0, 0, 0
3067, 152, 1, 1, 1, 150,   0, 0, 0, 0, 0
3100, 152, 1, 1, 2,  30,  50, 1, 3, 3, 0
3133, 152, 1, 1, 1,  30,  50, 0, 0, 0, 0
3167, 152, 1, 1, 1,  30,   0, 0, 0, 0, 0
3167, 152, 1, 1, 2, 150,   0, 0, 0, 0, 0
3200, 152, 1, 1, 2, 150,  50, 2, 3, 3, 0
3233, 152, 1, 1, 2,  30,  50, 0, 0, 0, 0
3233, 152, 1, 1, 1, 150,  50, 0, 0, 0, 0
3267, 152, 1, 1, 1, 150,   0, 0, 0, 0, 0

3300, 152, 1, 1, 1,  30,  50, 0, 0, 0, 1
3300, 152, 1, 1, 2, 150,  50, 1, 3, 3, 0
3333, 152, 1, 1, 1,  30,  50, 0, 0, 0, 0
3367, 152, 1, 1, 2,  30,   0, 0, 0, 0, 0
3400, 152, 1, 1, 2,  30,  50, 0, 0, 0, 0
3400, 152, 1, 1, 1, 150,  50, 1, 3, 3, 0
3433, 152, 1, 1, 2,  30,  50, 0, 0, 0, 0
3467, 152, 1, 1, 1,  30,   0, 0, 0, 0, 0
3500, 152, 1, 1, 2,  30,  50, 2, 3, 3, 0
3533, 152, 1, 1, 2,  30,  50, 0, 0, 0, 0
3533, 152, 1, 1, 1, 150,  50, 0, 0, 0, 0
3567, 152, 1, 1, 2,  30,   0, 0, 0, 0, 0
3600, 152, 1, 1, 1,  30,  50, 2, 3, 3, 0
3633, 152, 1, 1, 1,  30,  50, 0, 0, 0, 0
3633, 152, 1, 1, 2, 150,  50, 0, 0, 0, 0
3667, 152, 1, 1, 1,  30,   0, 0, 0, 0, 0
3700, 152, 1, 1, 2,  30,  50, 1, 3, 3, 0
3733, 152, 1, 1, 1,  30,  50, 0, 0, 0, 0
3767, 152, 1, 1, 1,  30,  50, 0, 0, 0, 0
3767, 152, 1, 1, 2, 150,   0, 0, 0, 0, 0
3800, 152, 1, 1, 1,  30,  50, 1, 3, 3, 0
3833, 152, 1, 1, 2,  30,  50, 0, 0, 0, 0
3867, 152, 1, 1, 2,  30,  50, 0, 0, 0, 0
3867, 152, 1, 1, 1, 150,   0, 0, 0, 0, 0
3900, 152, 1, 1, 2,  30,  50, 1, 3, 3, 0
3933, 152, 1, 1, 1,  30,  50, 0, 0, 0, 0
3967, 152, 1, 1, 2,  30,   0, 0, 0, 0, 0
