 Level:Beginner
2250, 120, 1, 1, 2, 150, 0,  0, 0, 0, 0
2300, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
2350, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
2400, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
2450, 120, 1, 1, 2, 150, 0,  0, 0, 0, 0
2500, 120, 1, 1, 1, 150, 50, 0, 0, 0, 1
2550, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
2600, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
2650, 120, 1, 1, 1, 150, 0,  0, 0, 0, 0
2700, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
2750, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
2800, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
2850, 120, 1, 1, 1, 150, 0,  0, 0, 0, 0
2900, 120, 1, 1, 1, 150, 50, 0, 0, 0, 1
2950, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
3000, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
3050, 120, 1, 1, 1, 150, 0,  0, 0, 0, 0
3100, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
3150, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
3200, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
3250, 120, 1, 1, 1, 150, 0,  0, 0, 0, 0

3300, 120, 1, 1, 2, 150, 0, 0, 0, 0, 1
3400, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
3500, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
3600, 120, 1, 0, 0, 150, 100,  0, 0, 0, 0
3700, 120, 1, 0, 0, 150, 0,  0, 0, 0, 1

Level:Elementary
 100, 144, 1, 1, 2, 150, 50, 0, 0, 0, 1
 150, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
 200, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
 250, 144, 1, 1, 2, 150, 0,  0, 0, 0, 0
 300, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
 350, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
 400, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
 450, 144, 1, 1, 2, 150, 0,  0, 0, 0, 0
 500, 144, 1, 1, 1, 150, 50, 0, 0, 0, 1
 550, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
 600, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
 650, 144, 1, 1, 1, 150, 0,  0, 0, 0, 0
 700, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
 750, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
 800, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
 850, 144, 1, 1, 1, 150, 0,  0, 0, 0, 0
 900, 144, 1, 1, 2, 150, 50, 0, 0, 0, 1
 950, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
1000, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
1050, 144, 1, 1, 2, 150, 0,  0, 0, 0, 0
1100, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
1150, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
1200, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
1250, 144, 1, 1, 2, 150, 0,  0, 0, 0, 0
1300, 144, 1, 1, 2, 150, 50, 0, 0, 0, 1
1350, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
1400, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
1450, 144, 1, 1, 2, 150, 0,  0, 0, 0, 0
1500, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
1550, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
1600, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
1650, 144, 1, 1, 2, 150, 0,  0, 0, 0, 0

1700, 144, 1, 1, 1, 150, 50, 0, 0, 0, 1
1750, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
1800, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
1850, 144, 1, 1, 1, 150, 0,  0, 0, 0, 0
1900, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
1950, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
2000, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
2050, 144, 1, 1, 1, 150, 0,  0, 0, 0, 0
2100, 144, 1, 1, 2, 150, 50, 0, 0, 0, 1
2150, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
2200, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
2250, 144, 1, 1, 2, 150, 0,  0, 0, 0, 0
2300, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
2350, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
2400, 144, 1, 1, 2, 150, 50, 0, 0, 0, 0
2450, 144, 1, 1, 2, 150, 0,  0, 0, 0, 0
2500, 144, 1, 1, 1, 150, 50, 0, 0, 0, 1
2550, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
2600, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
2650, 144, 1, 1, 1, 150, 0,  0, 0, 0, 0
2700, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
2750, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
2800, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
2850, 144, 1, 1, 1, 150, 0,  0, 0, 0, 0
2900, 144, 1, 1, 1, 150, 50, 0, 0, 0, 1
2950, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
3000, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
3050, 144, 1, 1, 1, 150, 0,  0, 0, 0, 0
3100, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
3150, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
3200, 144, 1, 1, 1, 150, 50, 0, 0, 0, 0
3250, 144, 1, 1, 1, 150, 0,  0, 0, 0, 0

3300, 144, 1, 1, 2, 150, 0, 0, 0, 0, 1
3400, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
3500, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
3600, 144, 1, 0, 0, 150, 100,  0, 0, 0, 0
3700, 144, 1, 0, 0, 150, 0,  0, 0, 0, 1

Level:Intermediate
 100, 168, 1, 1, 2, 150, 50, 0, 0, 0, 1
 150, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
 200, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
 250, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
 300, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
 350, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
 400, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
 450, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
 500, 168, 1, 1, 1, 150, 50, 0, 0, 0, 1
 550, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
 600, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
 650, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
 700, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
 750, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
 800, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
 850, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
 900, 168, 1, 1, 2, 150, 50, 0, 0, 0, 1
 950, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1000, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1050, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
1100, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1150, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1200, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1250, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
1300, 168, 1, 1, 2, 150, 50, 0, 0, 0, 1
1350, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1400, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1450, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
1500, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1550, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1600, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1650, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0

1700, 168, 1, 1, 1, 150, 50, 0, 0, 0, 1
1750, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
1800, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
1850, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
1900, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
1950, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2000, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2050, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
2100, 168, 1, 1, 2, 150, 50, 0, 0, 0, 1
2150, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
2200, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
2250, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
2300, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
2350, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
2400, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
2450, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
2500, 168, 1, 1, 1, 150, 50, 0, 0, 0, 1
2550, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2600, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2650, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
2700, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2750, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2800, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2850, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
2900, 168, 1, 1, 1, 150, 50, 0, 0, 0, 1
2950, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
3000, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
3050, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
3100, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
3150, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
3200, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
3250, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0

3300, 168, 1, 1, 2, 150, 0, 0, 0, 0, 1
3400, 168, 1, 0, 0, 150, 100, 0, 0, 0, 0
3500, 168, 1, 0, 0, 150, 100, 0, 0, 0, 0
3600, 168, 1, 0, 0, 150, 100,  0, 0, 0, 0
3700, 168, 1, 0, 0, 150, 0,  0, 0, 0, 1

Level:Advanced
 100, 168, 1, 1, 2, 150, 50, 0, 0, 0, 1
 150, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
 200, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
 250, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
 300, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
 350, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
 400, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
 450, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
 500, 168, 1, 1, 1, 150, 50, 0, 0, 0, 1
 550, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
 600, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
 650, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
 700, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
 750, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
 800, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
 850, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
 900, 168, 1, 1, 2, 150, 50, 0, 0, 0, 1
 950, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1000, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1050, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
1100, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1150, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1200, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1250, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
1300, 168, 1, 1, 2, 150, 50, 0, 0, 0, 1
1350, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1400, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1450, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
1500, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1550, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1600, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1650, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0

1700, 168, 1, 1, 1, 150, 50, 0, 0, 0, 1
1750, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
1800, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
1850, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
1900, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
1950, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2000, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2050, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
2100, 168, 1, 1, 2, 150, 50, 0, 0, 0, 1
2150, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
2200, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
2250, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
2300, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
2350, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
2400, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
2450, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
2500, 168, 1, 1, 1, 150, 50, 0, 0, 0, 1
2550, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2600, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2650, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
2700, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2750, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2800, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2850, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
2900, 168, 1, 1, 1, 150, 50, 0, 0, 0, 1
2950, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
3000, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
3050, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
3100, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
3150, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
3200, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
3250, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0

3300, 168, 1, 1, 2, 150, 0, 0, 0, 0, 1
3400, 168, 1, 0, 0, 150, 100, 0, 0, 0, 0
3500, 168, 1, 0, 0, 150, 100, 0, 0, 0, 0
3600, 168, 1, 0, 0, 150, 100,  0, 0, 0, 0
3700, 168, 1, 0, 0, 150, 0,  0, 0, 0, 1

Level:Superior
 100, 168, 1, 1, 2, 150, 50, 0, 0, 0, 1
 150, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
 200, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
 250, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
 300, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
 350, 168, 1, 1, 2, 1S50, 50, 0, 0, 0, 0
 400, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
 450, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
 500, 168, 1, 1, 1, 150, 50, 0, 0, 0, 1
 550, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
 600, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
 650, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
 700, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
 750, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
 800, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
 850, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
 900, 168, 1, 1, 2, 150, 50, 0, 0, 0, 1
 950, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1000, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1050, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
1100, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1150, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1200, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1250, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
1300, 168, 1, 1, 2, 150, 50, 0, 0, 0, 1
1350, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1400, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1450, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
1500, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1550, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1600, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
1650, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0

1700, 168, 1, 1, 1, 150, 50, 0, 0, 0, 1
1750, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
1800, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
1850, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
1900, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
1950, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2000, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2050, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
2100, 168, 1, 1, 2, 150, 50, 0, 0, 0, 1
2150, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
2200, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
2250, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
2300, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
2350, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
2400, 168, 1, 1, 2, 150, 50, 0, 0, 0, 0
2450, 168, 1, 1, 2, 150, 0,  0, 0, 0, 0
2500, 168, 1, 1, 1, 150, 50, 0, 0, 0, 1
2550, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2600, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2650, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
2700, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2750, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2800, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
2850, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
2900, 168, 1, 1, 1, 150, 50, 0, 0, 0, 1
2950, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
3000, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
3050, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0
3100, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
3150, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
3200, 168, 1, 1, 1, 150, 50, 0, 0, 0, 0
3250, 168, 1, 1, 1, 150, 0,  0, 0, 0, 0

3300, 168, 1, 1, 2, 150, 0, 0, 0, 0, 1
3400, 168, 1, 0, 0, 150, 100, 0, 0, 0, 0
3500, 168, 1, 0, 0, 150, 100, 0, 0, 0, 0
3600, 168, 1, 0, 0, 150, 100,  0, 0, 0, 0
3700, 168, 1, 0, 0, 150, 0,  0, 0, 0, 1
