 Level:Advanced
2875, 158, 1, 1, 1,  30,   0, 0, 0, 0, 0, 0, 1

2900, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 1, 1
2950, 158, 1, 1, 1, 150,   0, 0, 0, 0, 0, 0, 1
3000, 158, 1, 2, 2, 150,  50, 0, 0, 0, 0, 0, 1
3050, 158, 1, 1, 1, 150,  25, 0, 0, 0, 0, 0, 1
3075, 158, 1, 1, 2,  30,   0, 0, 0, 0, 0, 0, 1
3100, 158, 1, 1, 1,  30,  25, 0, 0, 0, 0, 0, 1
3125, 158, 1, 1, 1,  30,  50, 0, 0, 0, 0, 0, 1
3150, 158, 1, 1, 2, 150,   0, 0, 0, 0, 0, 0, 1
3200, 158, 1, 1, 1, 150,  50, 0, 0, 0, 0, 0, 1
3250, 158, 1, 1, 2, 150,  25, 0, 0, 0, 0, 0, 1
3275, 158, 1, 1, 1, 150,   0, 0, 0, 0, 0, 0, 1

3300, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 1, 1
3350, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
3400, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
3450, 158, 1, 1, 2, 150,   0, 0, 0, 0, 0, 0, 1
3500, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
3550, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
3600, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
3650, 158, 1, 1, 2, 150,   0, 0, 0, 0, 0, 0, 1
3300, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
3350, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
3400, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
3450, 158, 1, 1, 2, 150,   0, 0, 0, 0, 0, 0, 1
3500, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
3550, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
3600, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
3650, 158, 1, 1, 2, 150,   0, 0, 0, 0, 0, 0, 1

3700, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 1, 1
3750, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
3800, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
3850, 158, 1, 1, 2, 150,   0, 0, 0, 0, 0, 0, 1
3900, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
3950, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
4000, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
4050, 158, 1, 1, 2, 150,   0, 0, 0, 0, 0, 0, 1
4100, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
4150, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
4200, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
4250, 158, 1, 1, 2, 150,   0, 0, 0, 0, 0, 0, 1
4300, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
4350, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
4400, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
4450, 158, 1, 1, 2, 150,   0, 0, 0, 0, 0, 0, 1

4500, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 1, 1
4550, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
4600, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
4650, 158, 1, 1, 2, 150,   0, 0, 0, 0, 0, 0, 1
4700, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
4750, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
4800, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
4850, 158, 1, 1, 2, 150,   0, 0, 0, 0, 0, 0, 1
4900, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
4950, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
5000, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
5050, 158, 1, 1, 2, 150,   0, 0, 0, 0, 0, 0, 1
5100, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
5150, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
5200, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
5250, 158, 1, 1, 2, 150,   0, 0, 0, 0, 0, 0, 1

5300, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 1, 1
5350, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
5400, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
5450, 158, 1, 1, 2, 150,   0, 0, 0, 0, 0, 0, 1
5500, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
5550, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
5600, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
5650, 158, 1, 1, 2, 150,   0, 0, 0, 0, 0, 0, 1
5700, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
5750, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
5800, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
5850, 158, 1, 1, 2, 150,   0, 0, 0, 0, 0, 0, 1
5900, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
5950, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
6000, 158, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
6050, 158, 1, 1, 2, 150,   0, 0, 0, 0, 0, 0, 1
